,piece_name,recording_number,original_feedback,assessor_idx,Q,A,split
188,Careless Love,5,"Way more flow and smoothness. Dynamics make sense and are more interesting to listen to. I don't want to give it a 4 because of that, but in my opinion, could be a tiny bit slower as the tempo is ""moderately slow""",3, Is there reasonable dynamics contrast? , Dynamics make sense and are more interesting to listen to.,train
189,Careless Love,5,"Way more flow and smoothness. Dynamics make sense and are more interesting to listen to. I don't want to give it a 4 because of that, but in my opinion, could be a tiny bit slower as the tempo is ""moderately slow""",3, How is the overall tempo? ," Could be a tiny bit slower as the tempo is ""moderately slow"".",train
190,Careless Love,5,good smooth performance with addition of pedal; needed to rit at end; could use more dynamic shaping,4, Is the performance hesitant or smooth? , Good smooth performance.,train
191,Careless Love,5,good smooth performance with addition of pedal; needed to rit at end; could use more dynamic shaping,4, How is the pedal usage? ," Good, there's an addition of pedal.",train
192,Careless Love,5,good smooth performance with addition of pedal; needed to rit at end; could use more dynamic shaping,4, Is there reasonable tempo contrast? , Needed to rit at end.,train
193,Careless Love,5,good smooth performance with addition of pedal; needed to rit at end; could use more dynamic shaping,4, Is there reasonable dynamics contrast? , Could use more dynamic shaping.,train
194,Careless Love,5,The player had a very consistent tempo. There was great phrasing between sections of the music. The overall musicality was excellent.,5, How is the overall tempo? , Very consistent tempo.,train
195,Careless Love,5,The player had a very consistent tempo. There was great phrasing between sections of the music. The overall musicality was excellent.,5, Is the phrasing or melodic shaping clear? , Great phrasing between sections.,train
196,Careless Love,5,The player had a very consistent tempo. There was great phrasing between sections of the music. The overall musicality was excellent.,5, How would you describe the emotional intent of the performance? , The overall musicality was excellent.,train
197,Careless Love,5,Good use of pedal. All good except rit at end and dynamics as indicated lines 3-4 not enough.,6, How is the pedal usage? , Good use of pedal.,train
198,Careless Love,5,Good use of pedal. All good except rit at end and dynamics as indicated lines 3-4 not enough.,6, Is there reasonable tempo contrast? , All good except rit at end.,train
199,Careless Love,5,Good use of pedal. All good except rit at end and dynamics as indicated lines 3-4 not enough.,6, Is there reasonable dynamics contrast? , Dynamics as indicated lines 3-4 not enough.,train
200,Careless Love,5,"The notes were accurate, and the pace was consistent. However, there was no change in sound intensity at the crescendo.",7, Is the performed note accurate? , The notes were accurate.,train
201,Careless Love,5,"The notes were accurate, and the pace was consistent. However, there was no change in sound intensity at the crescendo.",7, How is the overall tempo? , The pace was consistent.,train
202,Careless Love,5,"The notes were accurate, and the pace was consistent. However, there was no change in sound intensity at the crescendo.",7, Is there reasonable dynamics contrast? , No change in sound intensity at the crescendo.,train
203,Careless Love,6,N/A,-1,What kind of performance might this be? ,This is a student performance.,train
204,Careless Love,6,N/A,-1,"How would you rate the difficulty level of the piece, in a scale of 9? ",3,train
205,Careless Love,6,N/A,-1,What kind of music is this piece and what's difficult about it?,"This is a traditional song, adapted in simple melody and chords accompaniment.  ",train
206,Careless Love,6,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
207,Careless Love,6,4,1,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
208,Careless Love,6,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,train
209,Careless Love,6,"This performer went quite quickly through the piece. Though they hit all of the notes, they sounded very legato, which might not have been the most effective presentation for this piece.",1,Can you give an overall assessment of the student performance? Elaborate in detail? ,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,train
210,Careless Love,6,4,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
211,Careless Love,6,3,2,"What is the overall score you would assign to the performance, in a scale of 5? ",4,train
212,Careless Love,6,Good reading overall. Tempo a bit fast. Also missed left hand b-flat minor chords. Nice steady tempo! Very good!,2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Good reading overall. Tempo a bit fast. Also missed left hand b-flat minor chords. Nice steady tempo! Very good!,train
213,Careless Love,6,"A bit too fast. Dynamics somewhat okay. Main issue is the fact that the melody notes sounded almost staccato. No legato markings were respected, and the melody notes ended up to separate (felt like cuts between every note). This was opposite of what was written in the sheet, and opposite of what sounds appealing.",2,Can you give an overall assessment of the student performance? Elaborate in detail? ,Good reading overall. Tempo a bit fast. Also missed left hand b-flat minor chords. Nice steady tempo! Very good!,train
214,Careless Love,6,2,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
215,Careless Love,6,3,3,"What is the overall score you would assign to the performance, in a scale of 5? ",2,train
216,Careless Love,6,Left hand is too detached; should be smoother.  One mistake,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Left hand is too detached; should be smoother.  One mistake,train
217,Careless Love,6,This recording has a faster tempo than the others that I have listened to so far. The notes seem to be quite accurate but the chords are a bit abrupt.,3,Can you give an overall assessment of the student performance? Elaborate in detail? ,Left hand is too detached; should be smoother.  One mistake,train
218,Careless Love,6,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
219,Careless Love,6,3,4,"What is the overall score you would assign to the performance, in a scale of 5? ",3,train
220,Careless Love,6,LH too detached. Good tempo. No rit. at end. No dynamics as indicated lines 3-4. Wrong LH note LH line 3.,4,Can you give an overall assessment of the student performance? Elaborate in detail? ,LH too detached. Good tempo. No rit. at end. No dynamics as indicated lines 3-4. Wrong LH note LH line 3.,train
221,Careless Love,6,"The notes were accurate, and the pace was consistent. However, it was played at a pretty rapid pace, there was no change in sound intensity, and the half notes were not held for long enough.",4,Can you give an overall assessment of the student performance? Elaborate in detail? ,LH too detached. Good tempo. No rit. at end. No dynamics as indicated lines 3-4. Wrong LH note LH line 3.,train
222,Careless Love,6,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,0, Is the performed note accurate? , There is an error in m.12.,train
223,Careless Love,6,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,0, How is the overall tempo? , Too fast.,train
224,Careless Love,6,Error in m.12. Too fast. Little or no dynamic or tempo change. LH chords too short,0, Is there reasonalbe tempo contrast? , Little or no dynamic or tempo change.,train
