,split,audio_path,player,Q,A
123,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STILL_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
124,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
125,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
126,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
127,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_EXAG_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
128,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
129,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
130,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
131,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
132,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist02,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
133,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
134,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
135,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_EXAG_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
136,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
137,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
138,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
139,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_FAST_NORMAL_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
140,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
141,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
142,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
143,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_NORMAL_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
144,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
145,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
146,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
147,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
148,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
149,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
150,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
151,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_SLOW_STILL_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
152,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
153,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
154,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
155,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_STAC_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
156,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_STA_2/audio.wav,pianist02,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
157,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_STA_2/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger staccato.
158,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_STA_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
159,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_STA_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
160,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
161,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
162,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
163,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_NORMAL_LEG_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
164,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_2/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
165,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_2/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
166,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_2/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
167,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_LEG_2/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
168,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems appropriate.
169,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
170,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
171,test,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_NORMAL_LEG_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
172,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_EXAG_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
173,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_EXAG_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with exaggerated tempo and dynamics change, very expressive."
174,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_EXAG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
175,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_EXAG_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
176,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_1/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit slow.
177,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_1/audio.wav,pianist02,How is the articulation in the piece?,Performed with finger legato.
178,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
179,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_SLOW_LEG_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
180,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_STILL_3/audio.wav,pianist02,How is the overall tempo?,Tempo of the performance seems a bit fast.
181,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_STILL_3/audio.wav,pianist02,How is the expressive intention in the performance?,"Performed with relatively less expression, rigid performance"
182,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_STILL_3/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
183,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/METRO_FAST_STILL_3/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
184,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_NORMAL_1/audio.wav,pianist02,How is the overall tempo?,"Tempo of the performance seems rubato, contains continuous expressive tempo alteration"
185,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_NORMAL_1/audio.wav,pianist02,How is the expressive intention in the performance?,"Sounds smooth, with appropriate amount of expression."
186,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_NORMAL_1/audio.wav,pianist02,What is the stylistic period of the piece? Who is the potential composer?,"This is a piece in romantic style, and composer is Schumann."
187,train,/data/EECS-MachineListeningLab/datasets/LLaQo/expressive_musical_gestures/piano/pianist02/dataset/NOMETRO_RUBATO_NORMAL_1/audio.wav,pianist02,"Which difficulty level is the piece, in a scale of 9?",5
