,audio_path,split,Q,A
158,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
159,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,"very regular, delicately played, very restrained, is of automatic character, but nevertheless musically interpreted"
160,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
161,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
162,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as flowing, mobile, harmonious, introverted."
163,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
164,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
165,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as subtle."
166,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
167,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
168,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,"calm, with a hint of sadness, very proud, a bit heavy, fighting for something positive"
169,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
170,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
171,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,"too fast, bit too silent"
172,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
173,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
174,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,"soft, professional"
175,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
176,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
177,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as beautifully intimate, eerie."
178,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
179,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
180,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as nice."
181,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
182,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
183,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as tender, emotional."
184,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
185,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
186,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,crystal
187,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
188,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
189,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,invisible
190,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
191,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
192,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you describe this performance?,"soft, nice"
193,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
194,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
195,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as mysterious, expressive ."
196,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
197,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
198,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as shy, pale, distant, cold."
199,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
200,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
201,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as sugar-coated, sophisticated, cool, calm, melodic."
202,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
203,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lazic.wav,train,"How would you rate the difficulty of this piece, in a scale of 9?",6
204,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as soft."
205,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
206,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
207,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you describe this performance?,dramatic
208,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
209,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
210,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as energetic."
211,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
212,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
213,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as furious."
214,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
215,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
216,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you describe this performance?,stuttering
217,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
218,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
219,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you describe this performance?,sincere
220,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
221,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,"How would you rate the difficulty of this piece, in a scale of 9?",6
222,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,How would you assess this student performance?,"Sorry, but this piece sounds like a virtuoso performance. I would describe it as loud, fast, soft, dynamic, dreamy."
223,/data/EECS-MachineListeningLab/datasets/LLaQo/con_espressione/audio_all/beethoven_lim.wav,test,What kind of music is this piece and who is the composer?,This is a passage from Beethoven's sonata. 
